sentence,label
"ভাই মাথায় ঠান্ডা পানি দিয়ে হাল্কা মুতে সুয়ে পর, মেবি এমেরিকায় এখন দিন তবুও সুয়ে ঘুমায় যাও, অানসাব চলছে, চলবে ।",হ্যাঁ
"আপনার আগের পোস্ট দেখে একটা ব্যাপার নিশ্চিত হলাম, আপনি আপনার ফ্যানদের জন্ম সনদ দেন ।",না
"উনি আম্রিকায় বসে, চেয়ার হেলিয়ে দুলিয়ে, জাতিয় সংগীত এর থিম বাজিয়ে,  আমাদের দেশ প্রেম শেখাচ্ছেন...  কি এক্টা অবস্থা ।",না
"পুরো ভিডিও দেখছি ,  যে জি বাংলা ব্যাবহার করেছে এতে সন্দেহ নেই । কিছু বিষয়ে আপনার সাথে আমি একমত । কিন্তু আপনি যেভাবে মানুষকে রাজাকার , অমানুষ , জানোয়ার ইত্যাদি  ।",হ্যাঁ
নিজ পায়ে এবার কুড়াল মারলে বোধহয়।আর কালের কন্ঠকে কখনো দালালী ছাড়া অন্য কিছু করতে দেখি নি।সেটা কোনো ব্যাক্তি বা দলের পক্ষে হোক অথবা বিপক্ষে ।,না
"গুরু আপনার সাথে দেখা করার খুব ইচ্ছা ছিলো,,, কিন্তু বিতর্কে জড়িয়ে আপনার  সাবস্ক্রাইবারস ও হবেনা,সো দেশে আসাও হবেনা ।",না
 ঠাকুরের বিশাল ভক্ত  !জাতীয় সঙ্গীত বলতে বলতে মুখে ফ্যানা তুলে ফেলছে কিন্তু  জাতীয় সঙ্গীত বাজিয়ে নিজেই চেয়ারে বসে থাকে!,না
ভাইরে সাবসক্রাইবার তো ঝড়ের গতিতে কমতেছে ।,না
সে অহংকার করছে সেটা মানলাম ।,হ্যাঁ
ঠিকই বলেছে। যেই গান জমিদারি হারানোর বেদনা থেকে লেখা সেই গান স্বাধীন বাংলাদেশকে এক্সপ্লেইন করতে পারেনা ।,না
কারো ফ্যান হলে যদি জন্মের ঠিক থাকে না তাইলে তো তুমি এডিস মশার পেট থেকে আগত এক ভাইরাস ।,হ্যাঁ
"ভাই আমিতো ফ্যান, আমি আপনারও ফ্যান,ভিডিও তে দেখলাম আপনি বলতেছেন যারা ফ্যান আছে তারা সবাই বেজম্মা,,কথাটা বলা কি আপনার বলা ঠিক হোলো ।",হ্যাঁ
